totalRent,livingSpace,noRooms,buildingAge,regio3
994.0,75.97,2.0,120.0,Wedding
631.03,50.74,2.0,66.0,Reinickendorf
1399.0,79.0,2.0,12.0,Mitte
1020.16,88.24,3.0,43.0,Zehlendorf
1610.0,80.0,4.0,125.0,Prenzlauer Berg
1720.0,115.0,3.0,130.0,Charlottenburg
1250.0,74.0,2.0,116.0,Wedding
909.98,53.69,2.0,55.0,Charlottenburg
1310.0,82.66,3.0,1.0,Buchholz
1490.0,60.0,2.0,110.0,Charlottenburg
2784.96,129.59,4.0,4.0,Prenzlauer Berg
980.62,73.76,2.5,62.0,Charlottenburg
1399.0,63.0,2.0,55.0,Wilmersdorf
950.0,40.0,1.0,60.0,Schöneberg
2200.0,112.54,3.0,128.0,Kreuzberg
760.0,46.04,1.0,115.0,Wedding
2040.0,75.0,2.0,1.0,Mitte
634.0,35.31,1.0,52.0,Steglitz
5040.0,248.0,5.0,147.0,Mitte
2700.0,158.0,2.0,10.0,Friedrichshain
783.18,63.16,2.0,89.0,Spandau
2350.0,131.0,3.0,14.0,Mitte
1241.0,58.92,2.0,1.0,Friedrichshain
1083.0,114.0,2.5,110.0,Spandau
585.93,60.0,2.0,51.0,Spandau
2039.3,91.04,3.0,1.0,Tiergarten
717.07,81.49,4.0,36.0,Marzahn
992.62,64.04,2.0,120.0,Spandau
1294.8,65.05,2.0,2.0,Neukölln
3950.0,200.0,5.0,38.0,Charlottenburg
1360.0,62.43,2.0,115.0,Neukölln
1519.0,50.14,2.0,114.0,Prenzlauer Berg
610.0,21.0,1.0,5.0,Wedding
959.0,70.0,2.0,110.0,Spandau
690.0,10.0,4.0,2.0,Tiergarten
2275.78,108.37,4.0,106.0,Prenzlauer Berg
3465.0,164.43,4.0,4.0,Prenzlauer Berg
874.0,66.0,2.5,60.0,Reinickendorf
1500.0,93.0,3.0,4.0,Mitte
728.2,70.15,3.0,32.0,Hellersdorf
1050.0,55.0,2.0,116.0,Wedding
800.0,61.17,2.0,110.0,Spandau
803.0,57.35,2.0,36.0,Lichtenberg
1402.63,67.04,2.0,1.0,Schöneberg
884.65,54.27,2.0,1.0,Marzahn
527.39,51.72,2.0,41.0,Marzahn
5150.0,282.5,6.0,7.0,Kreuzberg
1283.0,77.0,3.0,2.0,Tiergarten
1190.0,68.71,3.0,1.0,Lichtenberg
1999.9,127.55,3.0,118.0,Charlottenburg
719.0,59.45,2.0,91.0,Buchholz
4300.0,213.0,6.0,146.0,Wilmersdorf
555.0,43.49,1.5,120.0,Spandau
1750.0,80.0,2.0,1.0,Neukölln
749.32,57.71,2.0,59.0,Spandau
989.0,59.9,2.0,119.0,Tiergarten
500.04,42.77,1.0,65.0,Reinickendorf
650.62,63.05,1.5,28.0,Steglitz
899.0,82.0,3.0,120.0,Köpenick
1850.0,97.0,3.5,107.0,Charlottenburg
749.0,51.78,2.0,120.0,Reinickendorf
934.0,67.0,3.0,120.0,Tiergarten
1920.44,143.09,3.0,106.0,Prenzlauer Berg
1336.37,78.7,2.0,163.0,Kreuzberg
2517.0,153.0,5.0,125.0,Lichtenberg
1460.0,53.6,2.0,1.0,Mitte
1175.0,60.0,2.0,116.0,Schöneberg
1045.0,66.0,2.0,112.0,Wilmersdorf
2204.0,116.0,3.0,9.0,Mitte
603.99,66.97,3.0,65.0,Tempelhof
520.34,42.28,1.0,54.0,Spandau
1954.42,147.17,6.0,19.0,Tempelhof
712.0,55.0,2.0,120.0,Buchholz
599.0,42.0,1.0,120.0,Neukölln
2477.05,115.75,4.0,1.0,Tiergarten
2108.0,131.7,4.0,22.0,Köpenick
834.0,63.89,3.0,4.0,Spandau
1220.0,82.86,3.0,110.0,Köpenick
1705.0,117.0,4.0,22.0,Steglitz
911.0,52.0,1.5,125.0,Lichtenberg
890.0,65.1,2.0,120.0,Prenzlauer Berg
829.0,70.0,2.0,43.0,Tempelhof
764.0,53.8,1.5,22.0,Buchholz
1816.08,106.43,3.0,5.0,Friedrichshain
2031.52,96.97,3.0,1.0,Tiergarten
950.0,59.0,2.0,60.0,Charlottenburg
627.2,49.0,2.0,1.0,Marzahn
1089.9,91.94,3.0,43.0,Tempelhof
2900.0,114.0,3.0,2.0,Kreuzberg
940.0,62.0,2.0,1.0,Marzahn
778.86,47.93,2.0,1.0,Treptow
926.0,62.33,2.0,58.0,Zehlendorf
1147.0,78.1,3.0,2.0,Treptow
1550.0,120.0,3.5,27.0,Spandau
848.09,78.31,3.0,23.0,Köpenick
3955.0,142.12,3.0,1.0,Prenzlauer Berg
892.82,63.85,2.0,9.0,Pankow
643.0,46.0,2.0,14.0,Treptow
1178.0,89.0,3.0,107.0,Treptow
2224.0,126.5,4.0,24.0,Mitte
900.0,47.03,2.0,120.0,Pankow
2734.0,99.39,4.0,114.0,Prenzlauer Berg
2650.0,196.74,6.0,30.0,Zehlendorf
2190.0,95.7,3.0,5.0,Prenzlauer Berg
1090.0,75.0,3.0,34.0,Reinickendorf
3171.0,122.0,2.0,1.0,Tiergarten
1150.0,54.31,2.0,120.0,Neukölln
697.87,57.05,2.0,57.0,Reinickendorf
1300.0,75.37,2.0,10.0,Mitte
382.99,32.63,1.0,31.0,Hellersdorf
715.0,61.08,2.0,114.0,Pankow
1480.0,98.0,4.0,1.0,Köpenick
1530.0,94.0,4.0,1.0,Köpenick
719.0,60.0,2.0,23.0,Köpenick
720.0,61.04,2.0,23.0,Pankow
817.94,59.76,2.0,24.0,Köpenick
885.73,75.38,2.0,24.0,Weißensee
1750.0,67.4,3.0,1.0,Mitte
919.0,81.0,2.0,120.0,Charlottenburg
971.57,88.0,3.0,44.0,Tempelhof
551.94,54.0,2.0,64.0,Steglitz
809.0,57.0,2.0,2.0,Spandau
1250.0,87.02,3.0,48.0,Tempelhof
1098.9,73.0,3.0,102.0,Neukölln
745.0,62.5,2.0,111.0,Treptow
1550.0,102.0,2.5,125.0,Steglitz
1636.27,102.0,3.0,150.0,Köpenick
749.62,54.47,2.0,83.0,Pankow
560.7,45.27,1.0,111.0,Köpenick
580.0,28.0,1.0,110.0,Friedrichshain
299.96,34.0,1.0,116.0,Spandau
4730.0,176.0,5.0,1.0,Kreuzberg
1599.0,117.0,3.0,109.0,Wilmersdorf
1550.0,95.0,4.0,27.0,Schöneberg
1450.0,126.0,3.0,140.0,Köpenick
649.0,44.0,2.0,120.0,Wedding
750.0,52.0,1.0,53.0,Reinickendorf
1534.62,93.01,3.0,56.0,Kreuzberg
743.48,66.98,3.0,65.0,Reinickendorf
1335.0,54.0,1.5,115.0,Charlottenburg
2570.0,140.0,3.0,120.0,Charlottenburg
1740.83,77.37,3.0,2.0,Friedrichshain
4490.0,170.0,5.0,115.0,Charlottenburg
3450.0,150.0,4.0,2.0,Neukölln
1470.0,67.0,2.0,93.0,Charlottenburg
634.9,65.85,3.0,33.0,Hellersdorf
1822.86,126.79,4.0,3.0,Köpenick
1198.5,89.09,3.0,20.0,Hohenschönhausen
537.0,32.52,1.0,61.0,Reinickendorf
1155.0,46.0,2.0,66.0,Wilmersdorf
1050.0,55.0,1.0,22.0,Neukölln
890.0,83.23,3.0,35.0,Hellersdorf
726.23,63.0,2.0,64.0,Tempelhof
1490.0,55.0,2.0,112.0,Charlottenburg
1466.0,62.0,1.0,5.0,Mitte
1539.0,83.0,2.5,2.0,Tiergarten
635.0,56.0,2.0,112.0,Reinickendorf
981.84,71.82,2.0,112.0,Charlottenburg
2622.0,138.0,5.0,120.0,Charlottenburg
1108.74,87.21,3.0,46.0,Spandau
2490.0,143.97,4.0,120.0,Mitte
690.0,70.0,2.0,52.0,Reinickendorf
1250.24,92.61,3.0,120.0,Friedrichshain
2665.0,130.0,3.0,85.0,Mitte
806.0,56.25,2.0,2.0,Spandau
1040.0,90.0,3.0,120.0,Reinickendorf
835.64,73.0,3.0,114.0,Köpenick
1059.97,66.26,2.0,51.0,Charlottenburg
1320.0,61.08,2.0,1.0,Charlottenburg
3349.0,145.0,4.0,120.0,Mitte
370.0,32.0,1.0,119.0,Köpenick
1595.0,101.99,3.0,81.0,Charlottenburg
2570.0,110.0,4.5,4.0,Steglitz
799.0,20.25,1.0,1.0,Tiergarten
782.04,44.4,2.0,0.0,Lichtenberg
900.0,57.4,2.0,23.0,Friedrichshain
865.0,51.97,2.0,27.0,Hellersdorf
1250.0,56.99,2.0,90.0,Prenzlauer Berg
517.0,39.0,1.0,106.0,Spandau
644.0,55.55,2.0,46.0,Steglitz
914.97,73.47,3.0,67.0,Steglitz
858.0,57.16,2.0,2.0,Köpenick
3381.0,138.0,6.0,3.0,Charlottenburg
439.0,42.81,1.0,52.0,Spandau
1325.0,68.1,2.0,4.0,Steglitz
814.68,71.21,2.0,23.0,Wilmersdorf
13000.0,300.0,4.0,22.0,Mitte
779.0,63.0,2.0,83.0,Weißensee
2650.0,180.0,3.0,25.0,Wilmersdorf
1268.56,97.0,3.0,24.0,Tempelhof
1800.0,93.53,3.0,110.0,Prenzlauer Berg
2307.6,115.38,4.0,2.0,Mitte
579.97,68.89,3.0,35.0,Marzahn
2390.0,100.46,3.0,1.0,Wilmersdorf
622.0,49.96,2.0,120.0,Reinickendorf
1003.0,75.34,3.0,115.0,Reinickendorf
763.0,32.65,1.0,3.0,Mitte
2975.44,191.64,6.0,131.0,Steglitz
679.0,64.0,2.0,52.0,Reinickendorf
699.0,50.0,2.0,56.0,Lichtenberg
953.0,74.15,3.0,23.0,Weißensee
850.0,38.0,2.0,115.0,Neukölln
1614.0,105.82,4.5,116.0,Pankow
900.0,70.0,2.0,60.0,Wedding
1505.6,75.28,2.0,2.0,Mitte
1640.0,75.0,3.0,1.0,Neukölln
840.0,64.0,2.0,66.0,Charlottenburg
1099.0,75.69,2.0,115.0,Reinickendorf
530.0,39.48,1.0,32.0,Hellersdorf
3102.0,167.0,3.0,17.0,Mitte
850.0,64.0,1.5,85.0,Spandau
945.5,44.33,2.0,51.0,Wedding
799.0,75.0,2.5,55.0,Spandau
1293.33,103.25,4.0,23.0,Pankow
615.0,29.07,1.0,2.0,Spandau
1966.19,110.22,4.0,6.0,Charlottenburg
1756.36,50.18,2.0,2.0,Mitte
880.0,46.97,2.0,38.0,Lichtenberg
1600.0,91.0,3.0,130.0,Friedrichshain
586.67,57.31,1.0,41.0,Wedding
1850.0,93.49,4.0,40.0,Tiergarten
649.52,28.24,1.0,1.0,Lichtenberg
439.04,34.39,1.5,38.0,Lichtenberg
1695.0,71.0,2.0,5.0,Mitte
779.0,61.0,2.0,120.0,Spandau
1320.0,95.77,3.0,111.0,Steglitz
1139.0,71.34,3.0,115.0,Pankow
697.81,66.0,2.5,45.0,Tempelhof
518.24,46.69,2.0,36.0,Steglitz
1320.0,90.0,3.0,19.0,Köpenick
1635.0,116.9,3.0,23.0,Köpenick
2640.8,132.04,5.0,7.0,Mitte
949.0,93.0,4.0,50.0,Reinickendorf
1034.0,61.63,3.0,1.0,Marzahn
854.0,75.2,3.0,25.0,Spandau
1455.65,83.18,2.0,1.0,Lichtenberg
965.0,78.34,3.0,24.0,Köpenick
2488.0,90.0,2.5,6.0,Mitte
3916.04,264.67,6.0,111.0,Wilmersdorf
1100.0,74.0,2.0,120.0,Wedding
1121.3,77.32,2.0,5.0,Treptow
1480.0,81.33,2.0,12.0,Prenzlauer Berg
1610.0,115.0,3.0,21.0,Lichtenberg
793.0,69.8,2.0,111.0,Neukölln
1320.0,62.2,2.0,10.0,Mitte
1552.0,96.5,3.0,42.0,Wilmersdorf
2413.56,112.27,3.0,1.0,Tiergarten
2925.0,135.0,3.5,14.0,Tiergarten
663.0,63.63,2.0,120.0,Reinickendorf
1185.0,46.9,2.0,23.0,Pankow
1350.0,43.0,1.5,23.0,Kreuzberg
973.0,62.0,2.0,107.0,Wedding
899.0,67.0,2.0,23.0,Pankow
664.16,45.29,2.0,88.0,Weißensee
876.44,75.36,3.0,36.0,Charlottenburg
2147.17,104.74,3.0,2.0,Mitte
2090.0,110.0,4.0,2.0,Friedrichshain
590.99,50.78,2.0,88.0,Treptow
2073.32,99.44,3.0,1.0,Tiergarten
999.0,64.35,2.0,105.0,Reinickendorf
1223.8,96.4,3.0,107.0,Tempelhof
2849.0,157.38,5.0,102.0,Mitte
2975.0,172.0,4.0,130.0,Kreuzberg
1816.24,103.52,3.0,5.0,Wilmersdorf
1256.93,57.79,2.0,1.0,Tiergarten
827.0,63.65,2.0,90.0,Neukölln
536.12,37.58,1.0,32.0,Hellersdorf
2595.0,111.0,3.0,2.0,Schöneberg
880.0,68.0,3.0,110.0,Marzahn
1040.0,77.22,2.0,119.0,Prenzlauer Berg
1229.0,79.3,3.0,96.0,Steglitz
1715.0,90.35,3.0,3.0,Wilmersdorf
692.58,85.14,3.0,112.0,Spandau
2019.08,106.83,3.0,24.0,Mitte
786.0,69.96,3.0,32.0,Hellersdorf
1050.0,53.22,2.0,115.0,Wedding
874.0,57.92,2.0,1.0,Marzahn
1897.95,111.34,2.0,23.0,Mitte
1522.18,79.28,2.0,120.0,Friedrichshain
2281.5,152.0,5.0,10.0,Pankow
1340.0,63.84,2.0,120.0,Charlottenburg
1090.0,56.0,2.0,120.0,Friedrichshain
2589.15,126.3,5.0,106.0,Mitte
1595.0,114.17,5.0,1.0,Hohenschönhausen
1390.0,110.0,3.0,107.0,Steglitz
1600.0,99.8,3.0,2.0,Tempelhof
1286.51,95.08,3.0,110.0,Zehlendorf
950.0,35.0,1.0,50.0,Lichtenberg
643.85,33.76,1.5,0.0,Lichtenberg
1129.0,78.34,2.0,110.0,Neukölln
910.07,73.22,3.0,26.0,Weißensee
1323.05,116.11,4.0,16.0,Steglitz
1497.3,131.33,4.0,108.0,Treptow
1178.42,80.89,3.0,31.0,Tempelhof
1245.0,83.0,3.0,140.0,Kreuzberg
719.0,38.04,1.0,55.0,Wilmersdorf
683.7,48.87,1.0,21.0,Tiergarten
664.65,55.01,2.0,37.0,Steglitz
2654.0,124.0,3.0,107.0,Charlottenburg
649.0,46.0,1.0,47.0,Tiergarten
2334.0,134.0,3.0,11.0,Friedrichshain
1634.73,90.6,3.0,125.0,Prenzlauer Berg
2120.0,64.0,2.0,21.0,Tiergarten
1327.99,64.78,2.0,1.0,Tiergarten
1679.04,79.72,3.0,1.0,Tiergarten
1826.19,111.37,4.0,3.0,Friedrichshain
1695.0,120.0,4.0,56.0,Steglitz
619.0,41.0,1.0,48.0,Tempelhof
699.82,69.4,3.0,31.0,Hellersdorf
662.1,58.98,3.0,30.0,Hellersdorf
1400.0,58.1,2.0,1.0,Lichtenberg
1395.0,82.0,3.0,110.0,Wilmersdorf
1975.0,130.0,4.0,100.0,Schöneberg
590.14,54.88,2.0,37.0,Marzahn
674.77,54.9,2.0,28.0,Hellersdorf
699.81,66.49,2.0,110.0,Wilmersdorf
2600.0,160.0,5.0,120.0,Prenzlauer Berg
1130.94,88.74,3.0,23.0,Pankow
863.57,86.33,3.0,33.0,Hellersdorf
1231.0,81.68,3.0,56.0,Zehlendorf
1996.0,114.0,4.0,5.0,Zehlendorf
624.48,59.93,2.0,45.0,Neukölln
899.0,68.0,2.5,90.0,Weißensee
544.43,43.59,1.0,2.0,Marzahn
4500.0,230.0,3.0,133.0,Tiergarten
694.0,56.02,2.0,32.0,Hellersdorf
945.0,63.34,2.0,120.0,Wedding
760.0,50.0,2.0,8.0,Hellersdorf
1850.0,100.0,3.0,3.0,Tiergarten
604.06,44.58,1.0,46.0,Tempelhof
2990.0,123.0,3.0,100.0,Charlottenburg
1105.0,75.99,3.0,25.0,Reinickendorf
1296.29,57.87,2.0,24.0,Mitte
3500.0,113.0,2.0,2.0,Charlottenburg
920.0,60.0,2.0,112.0,Pankow
849.32,59.56,2.0,5.0,Köpenick
1750.0,95.4,3.0,115.0,Charlottenburg
1871.0,108.0,2.0,109.0,Charlottenburg
500.0,35.7,1.0,55.0,Charlottenburg
1024.0,61.18,2.0,110.0,Neukölln
1299.0,75.34,3.0,114.0,Neukölln
910.0,63.0,2.5,110.0,Schöneberg
729.04,73.25,3.0,120.0,Charlottenburg
760.85,74.98,3.0,38.0,Marzahn
527.15,70.57,3.0,34.0,Hohenschönhausen
777.28,71.26,2.0,49.0,Steglitz
1203.0,89.3,4.0,120.0,Friedrichshain
1300.0,60.0,2.0,114.0,Friedrichshain
2045.0,172.0,6.0,117.0,Köpenick
1130.24,60.29,2.0,1.0,Kreuzberg
226.75,18.56,1.0,33.0,Hellersdorf
1230.0,52.0,2.0,4.0,Mitte
1600.0,100.84,3.0,1.0,Steglitz
693.0,47.54,2.0,36.0,Hohenschönhausen
1155.0,95.32,3.0,120.0,Spandau
368.29,31.08,1.0,47.0,Zehlendorf
3280.0,145.6,4.0,2.0,Charlottenburg
574.79,45.75,1.0,57.0,Reinickendorf
959.61,28.0,1.0,106.0,Kreuzberg
2575.0,149.0,5.0,1.0,Prenzlauer Berg
707.29,81.7,4.0,33.0,Marzahn
1622.4,81.12,3.0,1.0,Reinickendorf
710.0,46.49,2.0,37.0,Tiergarten
975.0,67.25,2.5,91.0,Wedding
760.0,37.83,1.5,90.0,Pankow
676.94,62.93,3.0,85.0,Köpenick
912.33,82.48,2.0,40.0,Tiergarten
623.32,66.31,2.0,31.0,Hellersdorf
946.0,66.14,2.0,110.0,Köpenick
1996.0,134.19,3.0,132.0,Schöneberg
795.0,68.77,2.0,102.0,Wedding
1319.7,62.15,2.0,5.0,Tiergarten
1000.0,66.0,2.0,56.0,Charlottenburg
927.0,52.0,1.0,2.0,Tiergarten
1540.0,70.0,2.0,93.0,Charlottenburg
620.43,53.86,1.0,49.0,Tempelhof
3580.0,152.0,3.0,5.0,Wilmersdorf
871.98,66.06,2.0,26.0,Hohenschönhausen
506.0,21.56,1.0,9.0,Zehlendorf
594.0,60.0,3.0,32.0,Hellersdorf
1042.0,62.65,2.0,25.0,Pankow
1653.0,63.0,2.0,1.0,Tempelhof
3830.53,181.74,3.0,4.0,Prenzlauer Berg
989.0,88.0,3.0,44.0,Tempelhof
1377.0,60.0,2.0,1.0,Tempelhof
773.74,54.0,2.0,24.0,Pankow
1820.0,115.82,4.0,1.0,Pankow
1844.0,153.0,5.0,120.0,Treptow
699.77,54.9,2.0,41.0,Lichtenberg
925.0,60.35,2.0,1.0,Tempelhof
1567.44,80.32,2.0,110.0,Friedrichshain
1109.3,87.0,3.0,120.0,Lichtenberg
982.0,34.84,1.0,120.0,Kreuzberg
1080.0,75.0,3.0,90.0,Lichtenberg
766.06,56.58,2.0,55.0,Neukölln
368.3,34.34,1.0,33.0,Marzahn
2223.63,106.7,4.0,1.0,Wilmersdorf
641.57,68.34,2.0,120.0,Kreuzberg
2231.82,105.92,3.0,2.0,Mitte
3139.29,149.49,4.0,106.0,Prenzlauer Berg
1145.0,90.89,4.0,36.0,Hohenschönhausen
1368.99,65.04,2.0,115.0,Friedrichshain
1188.0,55.26,2.0,102.0,Charlottenburg
1351.4,74.76,2.5,2.0,Pankow
877.46,78.0,2.5,47.0,Spandau
599.0,22.0,1.0,1.0,Köpenick
799.0,58.52,2.0,116.0,Wedding
902.0,58.25,2.0,34.0,Friedrichshain
957.73,84.24,2.5,55.0,Neukölln
621.94,66.61,2.1,46.0,Neukölln
2227.16,115.72,4.0,6.0,Charlottenburg
1343.55,71.62,2.0,3.0,Mitte
2752.0,129.53,4.0,120.0,Wilmersdorf
1689.0,83.01,3.0,1.0,Friedrichshain
974.0,58.12,2.0,53.0,Steglitz
778.92,65.86,2.0,24.0,Köpenick
2780.55,150.3,3.0,16.0,Mitte
1800.0,76.0,3.0,36.0,Mitte
2971.0,123.27,3.0,28.0,Wilmersdorf
2219.0,102.92,4.0,120.0,Schöneberg
1183.0,77.2,2.0,1.0,Tempelhof
579.0,39.78,1.0,109.0,Reinickendorf
900.0,35.0,1.0,120.0,Kreuzberg
795.0,40.0,1.0,56.0,Charlottenburg
4500.0,230.0,3.0,133.0,Tiergarten
1795.0,147.08,3.0,2.0,Pankow
1423.0,80.4,3.0,84.0,Tempelhof
1118.0,83.0,3.0,102.0,Treptow
470.0,44.18,1.0,108.0,Weißensee
1733.24,105.0,4.0,1.0,Weißensee
795.0,56.98,2.0,110.0,Tiergarten
1150.0,68.29,3.0,1.0,Köpenick
570.62,55.0,1.5,45.0,Spandau
2160.19,130.75,5.0,37.0,Kreuzberg
2428.0,133.0,3.0,2.0,Weißensee
948.8,73.18,3.0,55.0,Spandau
469.0,37.0,1.0,65.0,Köpenick
685.82,49.66,2.0,90.0,Treptow
3593.17,139.22,3.0,25.0,Tiergarten
3299.84,144.73,5.0,1.0,Wilmersdorf
1350.0,65.0,2.0,120.0,Tiergarten
968.0,75.09,3.0,113.0,Köpenick
889.0,78.0,3.0,120.0,Reinickendorf
1053.0,70.63,1.0,2.0,Köpenick
812.0,71.43,3.0,36.0,Hohenschönhausen
2169.1,126.11,4.0,120.0,Friedrichshain
504.65,38.03,1.0,38.0,Marzahn
2500.0,100.0,3.0,120.0,Charlottenburg
759.48,42.82,1.5,25.0,Pankow
662.22,61.5,3.0,55.0,Lichtenberg
686.28,47.19,2.0,55.0,Charlottenburg
5930.0,324.0,5.0,15.0,Prenzlauer Berg
7539.56,335.0,5.0,10.0,Mitte
839.0,86.0,3.0,52.0,Reinickendorf
1481.61,75.98,2.0,2.0,Mitte
892.0,61.0,2.0,2.0,Lichtenberg
1400.0,99.02,2.5,55.0,Wilmersdorf
663.0,39.0,1.0,107.0,Prenzlauer Berg
635.0,36.0,1.0,111.0,Charlottenburg
1757.11,84.68,3.0,1.0,Tiergarten
1268.5,63.0,2.0,6.0,Friedrichshain
753.27,51.0,2.0,49.0,Pankow
1019.0,82.0,3.0,120.0,Spandau
1681.43,149.27,4.5,110.0,Spandau
810.0,36.0,1.0,101.0,Charlottenburg
1810.0,76.99,3.0,1.0,Kreuzberg
861.14,76.49,3.0,49.0,Spandau
1175.0,84.41,3.0,48.0,Tempelhof
685.0,36.2,1.0,1.0,Köpenick
2982.41,129.67,4.0,120.0,Mitte
999.0,65.18,2.0,30.0,Tempelhof
688.0,53.96,2.0,28.0,Reinickendorf
1450.0,89.0,2.0,13.0,Prenzlauer Berg
643.15,56.0,1.0,111.0,Schöneberg
765.0,37.39,1.0,118.0,Prenzlauer Berg
599.0,48.0,1.0,51.0,Spandau
785.28,55.94,2.0,57.0,Zehlendorf
815.0,61.0,2.0,85.0,Spandau
3750.0,270.0,3.0,125.0,Mitte
1688.0,98.78,3.0,120.0,Neukölln
846.78,67.24,3.0,82.0,Spandau
591.23,32.52,1.0,2.0,Köpenick
2110.0,104.4,3.0,134.0,Mitte
2450.0,65.0,2.0,8.0,Mitte
1045.69,91.12,4.0,40.0,Tiergarten
2145.0,155.0,6.0,40.0,Zehlendorf
398.66,46.5,2.0,37.0,Hohenschönhausen
1450.0,55.0,1.5,5.0,Tiergarten
715.0,19.0,1.0,6.0,Mitte
519.0,47.0,2.0,110.0,Spandau
1200.0,60.0,2.0,60.0,Charlottenburg
2251.0,84.37,3.0,3.0,Kreuzberg
768.72,69.13,2.0,50.0,Steglitz
3300.0,135.0,4.0,9.0,Wilmersdorf
1605.57,88.89,3.5,55.0,Steglitz
1911.42,103.32,3.0,150.0,Prenzlauer Berg
782.0,65.33,2.0,32.0,Wedding
691.32,83.56,4.0,47.0,Hohenschönhausen
1600.0,65.0,2.0,115.0,Schöneberg
2790.0,112.0,4.0,5.0,Tempelhof
1525.0,104.0,2.0,25.0,Charlottenburg
1000.0,80.0,3.0,6.0,Köpenick
1748.0,104.0,3.0,5.0,Friedrichshain
1003.49,79.29,2.0,47.0,Tiergarten
1540.0,78.0,3.0,2.0,Tiergarten
879.0,86.1,3.0,120.0,Spandau
1740.0,132.35,4.0,3.0,Treptow
2169.1,126.11,4.0,120.0,Friedrichshain
2075.0,120.0,3.0,2.0,Schöneberg
1528.07,83.77,3.0,29.0,Kreuzberg
1105.0,65.4,2.0,25.0,Treptow
1635.2,58.4,2.0,4.0,Mitte
337.02,32.32,1.0,37.0,Lichtenberg
1110.0,62.37,2.5,87.0,Reinickendorf
960.5,63.31,2.0,48.0,Wilmersdorf
506.61,39.61,1.0,145.0,Köpenick
957.6,72.0,3.0,1.0,Hohenschönhausen
1588.0,96.0,3.0,58.0,Wilmersdorf
1436.0,86.0,2.0,7.0,Wedding
1780.86,88.6,3.0,1.0,Wilmersdorf
630.0,47.23,2.0,90.0,Pankow
2290.18,119.28,4.0,120.0,Friedrichshain
1194.8,86.0,2.0,120.0,Friedrichshain
752.0,62.36,2.0,120.0,Spandau
778.92,65.86,2.0,25.0,Köpenick
1097.0,64.0,2.0,132.0,Kreuzberg
2312.4,172.0,5.0,20.0,Köpenick
1039.2,79.1,2.0,107.0,Treptow
1550.0,114.0,4.0,25.0,Köpenick
940.0,69.6,2.0,120.0,Pankow
1143.77,89.9,3.0,23.0,Pankow
532.0,19.04,1.0,2.0,Schöneberg
696.0,58.0,2.0,98.0,Steglitz
1079.0,80.0,3.0,102.0,Treptow
1177.13,93.76,3.0,47.0,Tiergarten
1426.56,82.46,3.0,1.0,Reinickendorf
579.0,36.85,1.0,64.0,Tempelhof
1015.0,41.0,1.5,1.0,Friedrichshain
667.35,49.25,1.0,46.0,Tempelhof
780.23,50.5,1.5,120.0,Wedding
651.52,65.0,2.0,106.0,Köpenick
792.0,59.8,2.0,23.0,Weißensee
2000.0,90.0,3.0,1.0,Friedrichshain
1100.0,49.91,2.0,120.0,Kreuzberg
2180.0,149.44,5.0,32.0,Zehlendorf
1654.0,67.37,2.0,2.0,Charlottenburg
2150.0,175.0,4.5,6.0,Lichtenberg
1205.0,123.0,3.0,108.0,Wedding
2410.0,152.0,4.0,3.0,Köpenick
949.0,63.47,2.0,105.0,Reinickendorf
1032.0,65.0,2.0,50.0,Reinickendorf
534.76,29.57,1.0,110.0,Reinickendorf
2580.0,190.0,4.5,119.0,Schöneberg
2007.02,96.26,3.0,1.0,Tiergarten
799.0,52.0,2.0,63.0,Charlottenburg
1350.0,74.38,3.0,90.0,Neukölln
2430.0,146.0,4.0,120.0,Mitte
999.9,77.94,3.0,24.0,Köpenick
763.05,30.0,1.0,3.0,Treptow
1137.0,86.97,4.0,23.0,Weißensee
2250.0,180.14,5.0,127.0,Schöneberg
1242.07,93.71,3.0,2.0,Köpenick
939.0,71.0,3.0,46.0,Neukölln
1470.0,100.0,3.0,43.0,Zehlendorf
1645.0,115.28,4.0,86.0,Köpenick
899.0,75.0,2.0,118.0,Wilmersdorf
965.0,70.0,2.0,2.0,Spandau
527.3,42.6,1.0,49.0,Lichtenberg
845.0,71.45,3.0,114.0,Köpenick
806.0,42.45,1.0,124.0,Tiergarten
1119.12,69.06,2.0,51.0,Zehlendorf
1270.0,79.0,3.0,0.0,Weißensee
1846.87,81.72,3.0,1.0,Tiergarten
1650.0,83.5,2.5,1.0,Pankow
1750.0,122.0,3.0,82.0,Lichtenberg
1431.5,85.6,3.5,61.0,Wilmersdorf
289.24,24.7,1.0,53.0,Lichtenberg
1169.0,90.21,3.5,91.0,Wedding
1663.65,69.96,3.0,121.0,Prenzlauer Berg
4822.0,173.43,3.0,128.0,Schöneberg
599.79,44.77,1.5,57.0,Neukölln
999.37,70.94,2.0,30.0,Tempelhof
1321.0,68.0,2.0,1.0,Tempelhof
1600.0,120.0,4.0,115.0,Tiergarten
4849.0,217.57,5.0,2.0,Wilmersdorf
1060.32,71.86,3.0,24.0,Pankow
406.38,38.45,1.0,57.0,Neukölln
649.0,35.0,1.0,60.0,Wilmersdorf
1049.23,59.0,2.0,28.0,Reinickendorf
688.0,40.9,1.5,128.0,Tiergarten
2010.5,123.0,3.0,91.0,Zehlendorf
926.46,47.25,1.5,4.0,Reinickendorf
6022.5,123.0,2.0,1.0,Mitte
1193.0,84.43,4.0,24.0,Buchholz
567.46,51.26,1.5,38.0,Neukölln
